lead_id,campaign_id,vertical,first_name,last_name,email,phone_e164,state,city,zip_code,status,dnc_flagged,dnc_flagged_at,lead_score,consent_timestamp,consent_method,vertical_data,created_at,updated_at
b66e25e0-2153-4f4d-aa1e-1e85ea662d59,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,Julie,Goodwin,noahthornton@example.com,+17597196427,WV,Dustinchester,98867,Recycled,False,,39.0,2026-01-19T09:12:16,Verbal,"{""product_type"": ""auto"", ""coverage_type"": ""Collision"", ""date_of_birth"": ""1974-05-25"", ""household_size"": 5, ""annual_income"": 122043, ""zip_code"": ""54392"", ""aca_eligible"": true, ""aca_subsidy_eligible"": false, ""tobacco_user"": false, ""lead_source"": ""TV Ad"", ""consent_method"": ""Verbal""}",2026-02-15T12:36:02.520325,2026-02-15T13:36:02.520325
f399d231-d172-42b4-bccc-526fb5b0e8a9,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,Patrick,Stewart,davisamanda@example.com,+14256566855,SC,Bishopview,77081,Dispositioned,False,,62.0,,,"{""interest_type"": ""buyer"", ""target_state"": ""TN"", ""target_city"": ""West Saramouth"", ""budget_min"": 900000, ""budget_max"": 1500000, ""timeline_months"": 3, ""lead_source"": ""Facebook Ad"", ""pre_approval_status"": ""In Progress"", ""desired_property_type"": ""Condo"", ""move_in_timeline"": ""ASAP"", ""first_time_buyer"": true, ""down_payment_pct"": 21.8}",2026-02-05T10:02:49.520325,2026-02-06T06:02:49.520325
053cbef2-129c-457b-aae1-7bcda570b545,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Jonathan,Silva,vmejia@example.org,+17232576915,RI,New Matthew,68224,Dispositioned,False,,53.0,,,"{""debt_type"": ""Payday Loan"", ""original_creditor"": ""Chase Bank"", ""original_balance"": 16948.53, ""current_balance"": 15853.57, ""account_age_days"": 1617, ""last_payment_date"": ""2022-02-12"", ""statute_of_limitations_years"": 10, ""sol_expired"": false, ""lead_source"": ""Skip Trace"", ""ssn_last4"": ""5441"", ""date_of_birth"": ""1985-08-28""}",2026-03-02T08:03:12.520325,2026-03-03T12:03:12.520325
c75f0c2d-35c7-4ac5-b806-a3ee4af13c1d,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Brian,Wheeler,stephanielittle@example.net,+19456347786,HI,North Melissaberg,93729,New,False,,53.0,2025-08-23T03:02:10,Verbal,"{""specialty"": ""Mental Health"", ""payer_id"": ""MAGELLAN010"", ""member_id"": ""MBR-25800106"", ""date_of_birth"": ""1997-03-07"", ""insurance_plan"": ""PLAN-woU-1817"", ""group_number"": ""GRP-443009"", ""facility_preference"": ""Highland Family Practice"", ""primary_complaint"": ""Prescription refill"", ""preferred_appointment_time"": ""Evening"", ""lead_source"": ""Online Inquiry"", ""consent_method"": ""Verbal""}",2026-04-08T23:03:57.520325,2026-04-09T10:03:57.520325
dfffd959-a9bb-420d-ae24-20873aa4e759,cede568f-19d7-4975-b419-66b51f34ad3c,RealEstate,Kimberly,Ramirez,reyesmarvin@example.org,+19277813243,NJ,Stephanieview,44429,Dispositioned,False,,81.0,,,"{""interest_type"": ""seller"", ""target_state"": ""OK"", ""target_city"": ""Douglasshire"", ""budget_min"": 400000, ""budget_max"": 600000, ""timeline_months"": 12, ""lead_source"": ""Zillow"", ""property_address"": ""24471 Livingston Harbor, Schwartzmouth, KS 21730"", ""estimated_value"": 479165, ""reason_for_selling"": ""Estate Sale"", ""listing_timeline"": ""Not sure"", ""current_mortgage_balance"": 535964, ""agent_already_listed"": false}",2026-02-18T08:38:41.520325,2026-02-20T00:38:41.520325
6c081e21-db65-4124-b305-2cfb251b7f22,afe63de6-8441-47a8-bae4-b314f5fcd99b,RealEstate,Christina,Rodriguez,gbaldwin@example.org,+18698815713,DE,North Ashleyview,84130,Contacted,False,,33.0,,,"{""interest_type"": ""seller"", ""target_state"": ""TN"", ""target_city"": ""South Chad"", ""budget_min"": 1500000, ""budget_max"": 5000000, ""timeline_months"": 3, ""lead_source"": ""Zillow"", ""property_address"": ""Unit 3962 Box 7128, DPO AA 29125"", ""estimated_value"": 2000609, ""reason_for_selling"": ""Estate Sale"", ""listing_timeline"": ""Not sure"", ""current_mortgage_balance"": 609728, ""agent_already_listed"": false}",2026-04-22T18:04:03.520325,2026-04-24T10:04:03.520325
f264197e-264f-47d1-8173-481375207045,178f526c-a640-4984-bbce-133355f53c67,AR,Denise,Smith,ortegajoseph@example.net,+19103227114,NM,Rebeccashire,45739,Contacted,False,,81.0,,,"{""debt_type"": ""Credit Card"", ""original_creditor"": ""Navient Student Loans"", ""original_balance"": 38114.96, ""current_balance"": 33066.75, ""account_age_days"": 757, ""last_payment_date"": ""2024-06-21"", ""statute_of_limitations_years"": 6, ""sol_expired"": false, ""lead_source"": ""Skip Trace"", ""ssn_last4"": ""7072"", ""date_of_birth"": ""1975-12-05""}",2026-01-29T17:19:06.520325,2026-01-30T15:19:06.520325
005b260b-8ab6-4741-8bd8-632990655d67,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,Zachary,Case,zmendoza@example.net,+14987422258,ME,New Jeremiahfurt,22561,Dispositioned,False,,45.0,2025-07-19T20:36:10,SMS,"{""product_type"": ""life"", ""coverage_type"": ""Universal"", ""date_of_birth"": ""1956-02-20"", ""household_size"": 2, ""annual_income"": 83588, ""zip_code"": ""99780"", ""aca_eligible"": false, ""aca_subsidy_eligible"": false, ""tobacco_user"": false, ""lead_source"": ""Social Media"", ""consent_method"": ""SMS""}",2026-03-30T20:19:09.520325,2026-03-31T05:19:09.520325
17fa8078-e296-4a61-a5e3-27ac5dac1efc,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,Lisa,Olson,mathew46@example.org,+17304887111,FL,West Amandamouth,82235,Dispositioned,False,,14.0,2026-04-12T02:27:44,SMS,"{""product_type"": ""home"", ""coverage_type"": ""HO-5"", ""date_of_birth"": ""1983-03-04"", ""household_size"": 2, ""annual_income"": 37245, ""zip_code"": ""83224"", ""aca_eligible"": true, ""aca_subsidy_eligible"": true, ""tobacco_user"": false, ""lead_source"": ""Aged List"", ""consent_method"": ""SMS""}",2026-06-06T19:33:05.520325,2026-06-07T21:33:05.520325
55f36ce0-203e-4813-a227-a35f806df668,afe63de6-8441-47a8-bae4-b314f5fcd99b,RealEstate,Donald,Lee,tracybrown@example.net,+13193341284,CA,Victormouth,26870,Dispositioned,False,,18.0,,,"{""interest_type"": ""seller"", ""target_state"": ""MS"", ""target_city"": ""Port Steveport"", ""budget_min"": 1500000, ""budget_max"": 5000000, ""timeline_months"": 3, ""lead_source"": ""Cold List"", ""property_address"": ""063 Dominguez Coves, Tommouth, WA 25334"", ""estimated_value"": 4006720, ""reason_for_selling"": ""Investment"", ""listing_timeline"": ""1-3 months"", ""current_mortgage_balance"": 2605876, ""agent_already_listed"": true}",2026-03-03T15:06:13.520325,2026-03-05T11:06:13.520325
ef5be543-9d2e-4274-a9bd-5c9bd6c632b7,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,Rebecca,Montgomery,jacquelineanderson@example.org,+13284143133,MD,West Loriville,77302,New,False,,60.0,2026-01-17T10:10:00,Web Form,"{""specialty"": ""Endocrinology"", ""payer_id"": ""AETNA002"", ""member_id"": ""MBR-00505061"", ""date_of_birth"": ""1999-01-25"", ""insurance_plan"": ""PLAN-jVL-3878"", ""group_number"": ""GRP-310270"", ""facility_preference"": ""Summit Wellness Institute"", ""primary_complaint"": ""Prescription refill"", ""preferred_appointment_time"": ""Morning"", ""lead_source"": ""Insurance Referral"", ""consent_method"": ""Web Form""}",2026-05-27T13:40:47.520325,2026-05-27T20:40:47.520325
ca06977f-6265-45a1-bd5a-697e2f6b5635,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Marc,Oconnell,kathrynwatkins@example.com,+12675081168,AZ,North Joshuachester,85989,Dispositioned,False,,20.0,2025-09-09T18:05:03,Web Form,"{""specialty"": ""Cardiology"", ""payer_id"": ""MAGELLAN010"", ""member_id"": ""MBR-79291117"", ""date_of_birth"": ""1982-10-07"", ""insurance_plan"": ""PLAN-ZmB-9931"", ""group_number"": ""GRP-565198"", ""facility_preference"": ""Metro General Hospital"", ""primary_complaint"": ""New symptoms"", ""preferred_appointment_time"": ""Morning"", ""lead_source"": ""Online Inquiry"", ""consent_method"": ""Web Form""}",2026-03-14T07:30:19.520325,2026-03-15T15:30:19.520325
69bd8c9d-82ab-47eb-b3c0-c1eb9b964d79,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Samuel,Frost,andersonkylie@example.net,+14477172119,SC,Stricklandtown,38051,Closed,False,,90.0,,,"{""debt_type"": ""Credit Card"", ""original_creditor"": ""Synchrony Bank"", ""original_balance"": 24033.32, ""current_balance"": 27380.66, ""account_age_days"": 3021, ""last_payment_date"": ""2018-04-10"", ""statute_of_limitations_years"": 3, ""sol_expired"": true, ""lead_source"": ""Client Transfer"", ""ssn_last4"": ""2582"", ""date_of_birth"": ""1956-09-01""}",2026-02-07T14:44:59.520325,2026-02-08T20:44:59.520325
781efa72-5bdf-436a-93a6-01cc07e10988,a3679446-79fc-42f8-95ca-003bc17cb437,Healthcare,Benjamin,White,fsalazar@example.net,+18033898203,VT,Michaeltown,26202,Dispositioned,False,,66.0,2026-04-13T00:56:46,Web Form,"{""specialty"": ""Cardiology"", ""payer_id"": ""CIGNA003"", ""member_id"": ""MBR-71002194"", ""date_of_birth"": ""1963-07-14"", ""insurance_plan"": ""PLAN-jOr-6723"", ""group_number"": ""GRP-876329"", ""facility_preference"": ""Coastal Care Associates"", ""primary_complaint"": ""Specialist referral"", ""preferred_appointment_time"": ""Afternoon"", ""lead_source"": ""Physician Referral"", ""consent_method"": ""Web Form""}",2026-03-21T11:29:36.520325,2026-03-21T19:29:36.520325
0624ef40-b8c1-46e3-90dd-6e4ed35f0ce5,afe63de6-8441-47a8-bae4-b314f5fcd99b,RealEstate,Alyssa,Davis,michelle88@example.org,+15699215723,WI,Townsendborough,39605,Closed,False,,37.0,,,"{""interest_type"": ""buyer"", ""target_state"": ""MA"", ""target_city"": ""East David"", ""budget_min"": 100000, ""budget_max"": 250000, ""timeline_months"": 12, ""lead_source"": ""Realtor.com"", ""pre_approval_status"": ""In Progress"", ""desired_property_type"": ""Townhouse"", ""move_in_timeline"": ""6-12 months"", ""first_time_buyer"": false, ""down_payment_pct"": 10.2}",2026-04-15T15:49:31.520325,2026-04-16T18:49:31.520325
d9fb2520-92df-4df4-9af3-08f3d0df6596,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,Brian,Medina,kristenwashington@example.org,+16878957020,CA,East Jennifershire,32114,Dispositioned,False,,,2026-05-01T23:16:01,Verbal,"{""specialty"": ""Gastroenterology"", ""payer_id"": ""AETNA002"", ""member_id"": ""MBR-40312772"", ""date_of_birth"": ""1958-08-17"", ""insurance_plan"": ""PLAN-snB-2005"", ""group_number"": ""GRP-459701"", ""facility_preference"": ""Valley Health Clinic"", ""primary_complaint"": ""Annual checkup"", ""preferred_appointment_time"": ""Afternoon"", ""lead_source"": ""Physician Referral"", ""consent_method"": ""Verbal""}",2026-02-08T04:54:02.520325,2026-02-08T16:54:02.520325
2a5e706e-4e99-4ef8-990a-4ca99386817a,a3679446-79fc-42f8-95ca-003bc17cb437,Healthcare,Javier,Lynch,paultaylor@example.net,+18096133011,IL,Lake Michael,89058,Contacted,False,,62.0,2025-09-12T17:01:55,Verbal,"{""specialty"": ""Endocrinology"", ""payer_id"": ""KAISER008"", ""member_id"": ""MBR-95635315"", ""date_of_birth"": ""1973-12-25"", ""insurance_plan"": ""PLAN-myo-3136"", ""group_number"": ""GRP-179706"", ""facility_preference"": ""Pinnacle Medical Group"", ""primary_complaint"": ""Specialist referral"", ""preferred_appointment_time"": ""Evening"", ""lead_source"": ""Community Outreach"", ""consent_method"": ""Verbal""}",2026-05-28T21:46:52.520325,2026-05-30T05:46:52.520325
d275bebb-f95b-4f03-94f7-ac050bfed5ec,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,George,Cordova,christophervincent@example.com,+19866652770,GA,New Thomas,60152,Dispositioned,False,,41.0,2026-07-05T02:40:51,Verbal,"{""specialty"": ""Gastroenterology"", ""payer_id"": ""KAISER008"", ""member_id"": ""MBR-43520904"", ""date_of_birth"": ""1979-11-05"", ""insurance_plan"": ""PLAN-AkW-2177"", ""group_number"": ""GRP-534929"", ""facility_preference"": ""Sunrise Medical Center"", ""primary_complaint"": ""Annual checkup"", ""preferred_appointment_time"": ""Morning"", ""lead_source"": ""Online Inquiry"", ""consent_method"": ""Verbal""}",2026-02-23T05:29:15.520325,2026-02-23T14:29:15.520325
f653d666-9d97-4915-91bb-1c956df67e9c,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Phillip,Pacheco,chavezjohn@example.net,+18382982253,SC,Lake Jessicaborough,81646,Dispositioned,False,,,2026-02-09T16:29:40,Verbal,"{""specialty"": ""Pulmonology"", ""payer_id"": ""KAISER008"", ""member_id"": ""MBR-74063356"", ""date_of_birth"": ""1949-04-10"", ""insurance_plan"": ""PLAN-KaA-9392"", ""group_number"": ""GRP-007806"", ""facility_preference"": ""Summit Wellness Institute"", ""primary_complaint"": ""Prescription refill"", ""preferred_appointment_time"": ""Evening"", ""lead_source"": ""Direct Mail"", ""consent_method"": ""Verbal""}",2026-05-04T09:53:19.520325,2026-05-06T09:53:19.520325
4028a70d-01fa-4dd9-8c65-85743700cba0,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,Michael,Allen,smithelizabeth@example.org,+13215928374,NV,Hodgeshire,24336,Dispositioned,False,,62.0,2025-09-07T23:02:48,Verbal,"{""product_type"": ""home"", ""coverage_type"": ""Renters"", ""date_of_birth"": ""1976-08-02"", ""household_size"": 1, ""annual_income"": 51607, ""zip_code"": ""31514"", ""aca_eligible"": true, ""aca_subsidy_eligible"": false, ""tobacco_user"": false, ""lead_source"": ""Direct Mail"", ""consent_method"": ""Verbal""}",2026-04-24T02:32:44.520325,2026-04-25T20:32:44.520325
e96853b4-904b-4540-b309-029f4ca4a335,cede568f-19d7-4975-b419-66b51f34ad3c,RealEstate,Morgan,Sullivan,courtney01@example.com,+17527858697,UT,Alyssaport,18050,Closed,False,,,,,"{""interest_type"": ""buyer"", ""target_state"": ""AR"", ""target_city"": ""South Stevenberg"", ""budget_min"": 900000, ""budget_max"": 1500000, ""timeline_months"": 12, ""lead_source"": ""Google Ad"", ""pre_approval_status"": ""In Progress"", ""desired_property_type"": ""Land"", ""move_in_timeline"": ""6-12 months"", ""first_time_buyer"": false, ""down_payment_pct"": 11.1}",2026-03-22T16:23:56.520325,2026-03-22T18:23:56.520325
59708ea0-20ad-4665-b00b-67764112f35f,935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e,Insurance,Karen,Wolfe,kristinmiller@example.com,+15579591440,MS,New Sierrastad,21133,Dispositioned,False,,8.0,2025-12-30T19:46:41,Web Form,"{""product_type"": ""auto"", ""coverage_type"": ""Comprehensive"", ""date_of_birth"": ""1980-02-14"", ""household_size"": 3, ""annual_income"": 465969, ""zip_code"": ""17398"", ""aca_eligible"": false, ""aca_subsidy_eligible"": false, ""tobacco_user"": false, ""lead_source"": ""Direct Mail"", ""consent_method"": ""Web Form""}",2026-05-14T12:14:19.520325,2026-05-15T07:14:19.520325
e0ee6d47-076e-42fb-a3f2-5ced4c32bad8,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,Brett,Reyes,xharvey@example.com,+13732209821,MI,Lake Angelica,85043,Dispositioned,False,,,2026-06-28T06:38:07,Verbal,"{""product_type"": ""home"", ""coverage_type"": ""HO-3"", ""date_of_birth"": ""1962-07-19"", ""household_size"": 5, ""annual_income"": 164946, ""zip_code"": ""71564"", ""aca_eligible"": false, ""aca_subsidy_eligible"": false, ""tobacco_user"": false, ""lead_source"": ""Social Media"", ""consent_method"": ""Verbal""}",2026-03-23T01:26:00.520325,2026-03-24T08:26:00.520325
3e5e1766-d0a8-4b3a-aed6-b294bc091b36,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,Ann,Ayala,tinaallen@example.org,+18914106504,VT,Mclaughlinshire,38059,Dispositioned,False,,6.0,2025-08-13T10:37:18,Web Form,"{""product_type"": ""auto"", ""coverage_type"": ""Collision"", ""date_of_birth"": ""1994-10-10"", ""household_size"": 3, ""annual_income"": 156444, ""zip_code"": ""93288"", ""aca_eligible"": false, ""aca_subsidy_eligible"": false, ""tobacco_user"": false, ""lead_source"": ""Aged List"", ""consent_method"": ""Web Form""}",2026-05-03T12:00:31.520325,2026-05-04T07:00:31.520325
5ee8ad88-c30a-4b65-b201-b168cdcbd787,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Rachael,Gordon,eramirez@example.com,+14318392506,MT,Shaunhaven,49563,Dispositioned,False,,38.0,,,"{""debt_type"": ""Personal Loan"", ""original_creditor"": ""Bank of America"", ""original_balance"": 26837.98, ""current_balance"": 27372.82, ""account_age_days"": 1209, ""last_payment_date"": ""2023-03-27"", ""statute_of_limitations_years"": 5, ""sol_expired"": false, ""lead_source"": ""Credit Bureau Data"", ""ssn_last4"": ""3355"", ""date_of_birth"": ""1977-04-12""}",2026-05-25T23:13:21.520325,2026-05-27T02:13:21.520325
513d317a-95f8-4ab5-aafd-f6553ef681bd,178f526c-a640-4984-bbce-133355f53c67,AR,Erika,Patel,shannon51@example.org,+15204047788,OH,Millerfurt,71249,Dispositioned,False,,81.0,,,"{""debt_type"": ""Mortgage Deficiency"", ""original_creditor"": ""Capital One"", ""original_balance"": 30384.43, ""current_balance"": 33856.43, ""account_age_days"": 2332, ""last_payment_date"": ""2020-02-28"", ""statute_of_limitations_years"": 6, ""sol_expired"": true, ""lead_source"": ""Client Transfer"", ""ssn_last4"": ""8178"", ""date_of_birth"": ""1968-08-07""}",2026-06-28T10:31:50.520325,2026-06-29T20:31:50.520325
2a52d4f3-333d-4e7f-9a2b-67425a15e57c,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Fred,Rodriguez,tylergolden@example.net,+16447791981,WY,West Robertside,18444,Recycled,False,,52.0,,,"{""debt_type"": ""Utility Bill"", ""original_creditor"": ""Capital One"", ""original_balance"": 21080.66, ""current_balance"": 22639.15, ""account_age_days"": 1074, ""last_payment_date"": ""2023-08-09"", ""statute_of_limitations_years"": 8, ""sol_expired"": false, ""lead_source"": ""Skip Trace"", ""ssn_last4"": ""2411"", ""date_of_birth"": ""1977-07-11""}",2026-07-15T09:03:03.520325,2026-07-16T02:03:03.520325
44451184-658b-4907-a60c-fd086d2abdad,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Amy,Ellis,rachelparker@example.com,+13644624868,TN,South Nathan,14850,Contacted,False,,34.0,2026-06-10T09:13:53,Verbal,"{""specialty"": ""Cardiology"", ""payer_id"": ""CIGNA003"", ""member_id"": ""MBR-27567043"", ""date_of_birth"": ""1984-01-08"", ""insurance_plan"": ""PLAN-PvA-1038"", ""group_number"": ""GRP-955798"", ""facility_preference"": ""Highland Family Practice"", ""primary_complaint"": ""Prescription refill"", ""preferred_appointment_time"": ""Any"", ""lead_source"": ""Direct Mail"", ""consent_method"": ""Verbal""}",2026-07-14T07:30:08.520325,2026-07-14T15:30:08.520325
33257805-9def-478f-a986-cca7bf190650,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,Kayla,Williams,justin29@example.org,+14848743883,KY,Ianburgh,57636,Recycled,False,,11.0,2025-11-07T07:47:58,Web Form,"{""product_type"": ""health"", ""coverage_type"": ""HMO"", ""date_of_birth"": ""1958-08-26"", ""household_size"": 1, ""annual_income"": 29688, ""zip_code"": ""51144"", ""aca_eligible"": true, ""aca_subsidy_eligible"": true, ""tobacco_user"": false, ""lead_source"": ""Aged List"", ""consent_method"": ""Web Form""}",2026-04-08T11:37:49.520325,2026-04-09T12:37:49.520325
b80043f1-6e02-4597-b7a6-acadd9fc773f,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Blake,Stewart,scottwood@example.org,+14413149196,FL,Lake Loganstad,40924,Contacted,False,,27.0,,,"{""debt_type"": ""Auto Loan"", ""original_creditor"": ""Synchrony Bank"", ""original_balance"": 22592.07, ""current_balance"": 23268.62, ""account_age_days"": 459, ""last_payment_date"": ""2025-04-15"", ""statute_of_limitations_years"": 5, ""sol_expired"": false, ""lead_source"": ""Skip Trace"", ""ssn_last4"": ""2231"", ""date_of_birth"": ""1983-10-24""}",2026-06-13T18:31:04.520325,2026-06-14T03:31:04.520325
413e0996-b848-4ae4-add9-bfd723de2087,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,Nathan,Fernandez,amandamartinez@example.org,+14194818200,ID,Velazquezberg,57578,Recycled,False,,47.0,2025-09-13T21:01:17,Verbal,"{""product_type"": ""health"", ""coverage_type"": ""Medicare Supplement"", ""date_of_birth"": ""1973-09-12"", ""household_size"": 6, ""annual_income"": 171482, ""zip_code"": ""65545"", ""aca_eligible"": false, ""aca_subsidy_eligible"": false, ""tobacco_user"": false, ""lead_source"": ""Direct Mail"", ""consent_method"": ""Verbal""}",2026-02-16T14:10:40.520325,2026-02-17T09:10:40.520325
3888a3b3-34da-4e1f-b74c-f0524e668bcd,3ae2c7b4-47db-4e8e-9e0f-2e2a5112e364,Insurance,Sarah,Moore,deborah47@example.com,+18202351895,TN,Port Annette,11031,Recycled,False,,50.0,2026-01-12T07:19:49,Web Form,"{""product_type"": ""life"", ""coverage_type"": ""Universal"", ""date_of_birth"": ""1988-09-13"", ""household_size"": 3, ""annual_income"": 77957, ""zip_code"": ""99816"", ""aca_eligible"": true, ""aca_subsidy_eligible"": false, ""tobacco_user"": true, ""lead_source"": ""Aged List"", ""consent_method"": ""Web Form""}",2026-04-04T21:14:50.520325,2026-04-05T13:14:50.520325
b6ae6ac7-8ae6-42e9-8c1d-d81e814a1210,caf876ab-d2bd-40a2-b3b4-e5f0efa3ec40,Healthcare,Jeffrey,Walls,james18@example.com,+19744415872,CO,New Prestonfort,53610,Dispositioned,False,,12.0,2026-02-07T20:48:01,Verbal,"{""specialty"": ""Orthopedics"", ""payer_id"": ""KAISER008"", ""member_id"": ""MBR-75170281"", ""date_of_birth"": ""1968-11-14"", ""insurance_plan"": ""PLAN-oCw-4069"", ""group_number"": ""GRP-150939"", ""facility_preference"": ""Sunrise Medical Center"", ""primary_complaint"": ""New symptoms"", ""preferred_appointment_time"": ""Morning"", ""lead_source"": ""Physician Referral"", ""consent_method"": ""Verbal""}",2026-07-18T08:37:51.520325,2026-07-18T18:37:51.520325
03732752-a2b4-4620-adea-df5c897c2274,d4315796-a40a-4c43-b7f4-7e5ece684a15,AR,Sherry,Kerr,raymond65@example.com,+17182676764,KY,Alexanderstad,62515,Dispositioned,False,,39.0,,,"{""debt_type"": ""Utility Bill"", ""original_creditor"": ""Portfolio Recovery Associates"", ""original_balance"": 20670.15, ""current_balance"": 17892.69, ""account_age_days"": 202, ""last_payment_date"": ""2025-12-28"", ""statute_of_limitations_years"": 5, ""sol_expired"": false, ""lead_source"": ""Client Transfer"", ""ssn_last4"": ""5998"", ""date_of_birth"": ""1964-08-26""}",2026-01-20T01:10:31.520325,2026-01-20T21:10:31.520325
c08c9a71-ed9d-46c7-90a3-0c9673096983,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Christopher,Luna,afigueroa@example.com,+13133615089,CO,Frankchester,32738,Dispositioned,False,,41.0,,,"{""debt_type"": ""Medical Debt"", ""original_creditor"": ""Discover Financial"", ""original_balance"": 38189.74, ""current_balance"": 41542.52, ""account_age_days"": 2898, ""last_payment_date"": ""2018-08-11"", ""statute_of_limitations_years"": 6, ""sol_expired"": true, ""lead_source"": ""Skip Trace"", ""ssn_last4"": ""5478"", ""date_of_birth"": ""1976-08-28""}",2026-03-11T01:41:50.520325,2026-03-11T19:41:50.520325
88c9bb9c-940f-483a-97dc-cd425258c587,5035edcc-74bd-4b5a-84e3-ddb3f76dd792,Healthcare,Steven,Bradley,jamescollier@example.com,+16245763980,CO,Williamsport,32119,Dialing,False,,,2026-02-19T06:38:30,Verbal,"{""specialty"": ""Endocrinology"", ""payer_id"": ""MAGELLAN010"", ""member_id"": ""MBR-62991234"", ""date_of_birth"": ""1980-01-01"", ""insurance_plan"": ""PLAN-LWy-7851"", ""group_number"": ""GRP-106462"", ""facility_preference"": ""Clearwater Health Partners"", ""primary_complaint"": ""Specialist referral"", ""preferred_appointment_time"": ""Afternoon"", ""lead_source"": ""Online Inquiry"", ""consent_method"": ""Verbal""}",2026-06-04T14:57:17.520325,2026-06-06T05:57:17.520325
8e1b979e-a925-4ef4-a680-35ffcf6120fc,cfb3a913-771b-4ce5-ab0e-c0ae781025d0,RealEstate,Jeffrey,Moody,joseblanchard@example.net,+14663522459,RI,Martinezport,44891,Dialing,False,,63.0,,,"{""interest_type"": ""buyer"", ""target_state"": ""DE"", ""target_city"": ""Troymouth"", ""budget_min"": 900000, ""budget_max"": 1500000, ""timeline_months"": 1, ""lead_source"": ""Referral"", ""pre_approval_status"": ""In Progress"", ""desired_property_type"": ""Commercial"", ""move_in_timeline"": ""6-12 months"", ""first_time_buyer"": true, ""down_payment_pct"": 18.8}",2026-07-05T19:45:26.520325,2026-07-06T19:45:26.520325
6a78e0a4-7357-455a-b717-6d0d5f318f2a,935d3dc4-1cf0-4b02-9d62-f6855bb0ad1e,Insurance,Harry,Knox,anthonyhubbard@example.com,+14118144531,NV,New Julieshire,58449,Dispositioned,False,,82.0,2025-12-27T10:15:51,SMS,"{""product_type"": ""auto"", ""coverage_type"": ""Liability Only"", ""date_of_birth"": ""1958-11-07"", ""household_size"": 4, ""annual_income"": 34782, ""zip_code"": ""48036"", ""aca_eligible"": true, ""aca_subsidy_eligible"": true, ""tobacco_user"": false, ""lead_source"": ""Direct Mail"", ""consent_method"": ""SMS""}",2026-03-08T16:05:12.520325,2026-03-09T21:05:12.520325
68d0e8a1-715f-42ea-be5a-fc988f1ef5b8,c5dcf8d3-3173-44a5-b8ea-89eb9d99134d,Insurance,Ariana,Oneill,hmccann@example.com,+16803366296,AL,Port Jordanshire,71726,Contacted,False,,77.0,2026-01-21T00:32:04,Web Form,"{""product_type"": ""home"", ""coverage_type"": ""Renters"", ""date_of_birth"": ""1961-04-23"", ""household_size"": 4, ""annual_income"": 124137, ""zip_code"": ""19575"", ""aca_eligible"": false, ""aca_subsidy_eligible"": false, ""tobacco_user"": true, ""lead_source"": ""Web Form"", ""consent_method"": ""Web Form""}",2026-03-06T01:16:53.520325,2026-03-07T19:16:53.520325
bc27ba1e-d54e-4107-9eeb-acbfecd14380,ec2c0889-887a-449e-9f72-4ea1064ea1cb,AR,Natalie,Taylor,brianward@example.net,+19662461087,VA,Brandonport,54456,Dialing,False,,16.0,,,"{""debt_type"": ""Payday Loan"", ""original_creditor"": ""Sallie Mae"", ""original_balance"": 13961.58, ""current_balance"": 13420.85, ""account_age_days"": 1706, ""last_payment_date"": ""2021-11-15"", ""statute_of_limitations_years"": 5, ""sol_expired"": false, ""lead_source"": ""Purchased Portfolio"", ""ssn_last4"": ""0257"", ""date_of_birth"": ""1967-03-09""}",2026-04-25T03:38:28.520325,2026-04-25T08:38:28.520325
